year,ices_rect,latitude,longitude,x,y,mean_fle,mean_scod,mean_mcod,name,value,mean_biom_sc
2019,40G4,55.75,14.5,468.6152383859203,6178.369028665076,2115.485827240677,2482.1818420208406,4834.526406310591,small_cod_large_cod,0.02941970917930914,0.06749351657557849
2019,40G5,55.75,15.5,531.3847616140819,6178.369028665076,782.6483704603306,887.6569242854368,1771.9720590920763,flounder_small_cod,0.1538345656830904,-0.12049422156250984
2019,40G5,55.75,15.5,531.3847616140819,6178.369028665076,782.6483704603306,887.6569242854368,1771.9720590920763,flounder_large_cod,0.08672268093128532,-0.12049422156250984
2019,40G5,55.75,15.5,531.3847616140819,6178.369028665076,782.6483704603306,887.6569242854368,1771.9720590920763,small_cod_large_cod,0.0035101404056163688,-0.12049422156250984
2019,43G8,57.25,18.5,711.1353502655455,6350.641654765087,1792.8832600225346,243.7576537633258,701.268477377775,flounder_small_cod,0.29392554877431976,-0.14260012825059487
2019,43G8,57.25,18.5,711.1353502655455,6350.641654765087,1792.8832600225346,243.7576537633258,701.268477377775,flounder_large_cod,0.028883843329680303,-0.14260012825059487
2019,43G8,57.25,18.5,711.1353502655455,6350.641654765087,1792.8832600225346,243.7576537633258,701.268477377775,small_cod_large_cod,0.35767153430686127,-0.14260012825059487
2020,39G3,55.25,13.5,404.648536686412,6123.637379576575,1911.2398086355195,1541.4717857666008,4490.017136873377,flounder_small_cod,0.016468878663114528,0.02074808853090948
2020,39G3,55.25,13.5,404.648536686412,6123.637379576575,1911.2398086355195,1541.4717857666008,4490.017136873377,flounder_large_cod,0.0144003625297342,0.02074808853090948
2020,39G3,55.25,13.5,404.648536686412,6123.637379576575,1911.2398086355195,1541.4717857666008,4490.017136873377,small_cod_large_cod,0.0854500267995264,0.02074808853090948
2020,39G4,55.25,14.5,468.2150505540507,6122.725699647073,4874.768244425638,2188.5806788712857,3194.0141744030157,flounder_small_cod,0.3526009096086917,0.09339064758051785
2020,39G4,55.25,14.5,468.2150505540507,6122.725699647073,4874.768244425638,2188.5806788712857,3194.0141744030157,flounder_large_cod,0.0469209941056592,0.09339064758051785
2020,39G4,55.25,14.5,468.2150505540507,6122.725699647073,4874.768244425638,2188.5806788712857,3194.0141744030157,small_cod_large_cod,0.05884843353090563,0.09339064758051785
2020,40G4,55.75,14.5,468.6152383859203,6178.369028665076,2846.713410078354,2096.670205210956,3971.0829890505975,flounder_small_cod,0.12109732310075028,0.051245141045456855
2020,40G4,55.75,14.5,468.6152383859203,6178.369028665076,2846.713410078354,2096.670205210956,3971.0829890505975,flounder_large_cod,0.018299061627020996,0.051245141045456855
2020,40G4,55.75,14.5,468.6152383859203,6178.369028665076,2846.713410078354,2096.670205210956,3971.0829890505975,small_cod_large_cod,0.029735099337747317,0.051245141045456855
2020,40G5,55.75,15.5,531.3847616140819,6178.369028665076,1268.0767026170868,331.38141947952255,442.04690740584573,flounder_small_cod,0.4875510647351511,-0.16445610502956426
2020,40G5,55.75,15.5,531.3847616140819,6178.369028665076,1268.0767026170868,331.38141947952255,442.04690740584573,flounder_large_cod,0.07676466516808556,-0.16445610502956426
2020,40G5,55.75,15.5,531.3847616140819,6178.369028665076,1268.0767026170868,331.38141947952255,442.04690740584573,small_cod_large_cod,0.3796922079590447,-0.16445610502956426
2020,40G6,55.75,16.5,594.1507863380024,6179.274642839335,797.9387765244197,870.3848174015126,1801.7042015737657,flounder_small_cod,0.20711781438116006,-0.11962330081307503
2020,40G6,55.75,16.5,594.1507863380024,6179.274642839335,797.9387765244197,870.3848174015126,1801.7042015737657,flounder_large_cod,0.027362414631122656,-0.11962330081307503
2020,40G6,55.75,16.5,594.1507863380024,6179.274642839335,797.9387765244197,870.3848174015126,1801.7042015737657,small_cod_large_cod,0.612476360434625,-0.11962330081307503
2020,41G7,56.25,17.5,654.8927390415755,6236.714931948728,550.6145251396648,452.1787709497207,1356.536312849162,flounder_small_cod,0.09946302346114366,-0.15448148825466165
2020,41G7,56.25,17.5,654.8927390415755,6236.714931948728,550.6145251396648,452.1787709497207,1356.536312849162,flounder_large_cod,0.060444048830079256,-0.15448148825466165
2020,41G7,56.25,17.5,654.8927390415755,6236.714931948728,550.6145251396648,452.1787709497207,1356.536312849162,small_cod_large_cod,0.9431154870520573,-0.15448148825466165
2020,43G7,57.25,17.5,650.8300302277696,6347.9835340685495,148.06046877719433,2.7851770536551266,58.68553409441332,flounder_small_cod,0.046763643463828886,-0.22195083096799628
2020,43G7,57.25,17.5,650.8300302277696,6347.9835340685495,148.06046877719433,2.7851770536551266,58.68553409441332,flounder_large_cod,0.0487292865608322,-0.22195083096799628
2020,43G7,57.25,17.5,650.8300302277696,6347.9835340685495,148.06046877719433,2.7851770536551266,58.68553409441332,small_cod_large_cod,0.8588065546738123,-0.22195083096799628
2020,43G8,57.25,18.5,711.1353502655455,6350.641654765087,1209.6346404334568,142.98019783769968,479.33193077799336,flounder_small_cod,0.16216436549183544,-0.17103288818379872
2020,43G8,57.25,18.5,711.1353502655455,6350.641654765087,1209.6346404334568,142.98019783769968,479.33193077799336,flounder_large_cod,0.19466885190469385,-0.17103288818379872
2020,43G8,57.25,18.5,711.1353502655455,6350.641654765087,1209.6346404334568,142.98019783769968,479.33193077799336,small_cod_large_cod,0.3881482056908093,-0.17103288818379872
2020,44G9,57.75,19.5,767.7240881568824,6409.77619173171,2624.2915585285814,26.685867876342563,83.31079926100142,flounder_small_cod,0.06835963827456337,-0.14271377502449212
2020,44G9,57.75,19.5,767.7240881568824,6409.77619173171,2624.2915585285814,26.685867876342563,83.31079926100142,flounder_large_cod,0.008393385474211534,-0.14271377502449212
2020,44G9,57.75,19.5,767.7240881568824,6409.77619173171,2624.2915585285814,26.685867876342563,83.31079926100142,small_cod_large_cod,0.14644727000747926,-0.14271377502449212
2021,39G3,55.25,13.5,404.648536686412,6123.637379576575,2036.257494675115,2277.5839817362776,5532.504453073668,flounder_small_cod,0.07153204115214828,0.08049127161619453
2021,39G3,55.25,13.5,404.648536686412,6123.637379576575,2036.257494675115,2277.5839817362776,5532.504453073668,flounder_large_cod,0.06290251659852208,0.08049127161619453
2021,39G3,55.25,13.5,404.648536686412,6123.637379576575,2036.257494675115,2277.5839817362776,5532.504453073668,small_cod_large_cod,0.31036890957257923,0.08049127161619453
2021,39G4,55.25,14.5,468.2150505540507,6122.725699647073,2802.3572323491535,3475.349531850267,6859.999872940586,flounder_small_cod,0.158637710695822,0.1837874414249608
2021,39G4,55.25,14.5,468.2150505540507,6122.725699647073,2802.3572323491535,3475.349531850267,6859.999872940586,flounder_large_cod,0.40418090009704044,0.1837874414249608
2021,39G4,55.25,14.5,468.2150505540507,6122.725699647073,2802.3572323491535,3475.349531850267,6859.999872940586,small_cod_large_cod,0.08831863979848864,0.1837874414249608
2021,40G4,55.75,14.5,468.6152383859203,6178.369028665076,1513.6395577370313,720.5855260667736,1581.4977521276328,flounder_small_cod,0.1927900347196948,-0.10877399659812391
2021,40G4,55.75,14.5,468.6152383859203,6178.369028665076,1513.6395577370313,720.5855260667736,1581.4977521276328,flounder_large_cod,0.050514423014936694,-0.10877399659812391
2021,40G4,55.75,14.5,468.6152383859203,6178.369028665076,1513.6395577370313,720.5855260667736,1581.4977521276328,small_cod_large_cod,0.45221847857925024,-0.10877399659812391
2021,40G5,55.75,15.5,531.3847616140819,6178.369028665076,800.1064316498615,1309.379903916705,2238.546724402106,flounder_small_cod,0.35491275320266,-0.09206795548716064
2021,40G5,55.75,15.5,531.3847616140819,6178.369028665076,800.1064316498615,1309.379903916705,2238.546724402106,flounder_large_cod,0.3246498467324429,-0.09206795548716064
2021,40G5,55.75,15.5,531.3847616140819,6178.369028665076,800.1064316498615,1309.379903916705,2238.546724402106,small_cod_large_cod,0.5770946551873505,-0.09206795548716064
2021,42G6,56.75,16.5,591.7277811135307,6290.561880586103,582.3832433115115,14.65780661789508,35.5967926890502,flounder_small_cod,9.718172983479434e-4,-0.20867203792196884
2021,42G6,56.75,16.5,591.7277811135307,6290.561880586103,582.3832433115115,14.65780661789508,35.5967926890502,flounder_large_cod,0.15569167942827966,-0.20867203792196884
2021,42G6,56.75,16.5,591.7277811135307,6290.561880586103,582.3832433115115,14.65780661789508,35.5967926890502,small_cod_large_cod,0.0858511651007825,-0.20867203792196884
2021,43G6,57.25,16.5,590.5056365453347,6346.21179525898,224.81836271923734,11.520014808644545,40.32005183025591,flounder_small_cod,0,-0.21984410722298506
2021,43G6,57.25,16.5,590.5056365453347,6346.21179525898,224.81836271923734,11.520014808644545,40.32005183025591,flounder_large_cod,0,-0.21984410722298506
2021,43G6,57.25,16.5,590.5056365453347,6346.21179525898,224.81836271923734,11.520014808644545,40.32005183025591,small_cod_large_cod,0.9706666666666668,-0.21984410722298506
2021,43G7,57.25,17.5,650.8300302277696,6347.9835340685495,586.0502809480776,49.27373991695685,81.29564612532816,flounder_small_cod,0.012537919746680393,-0.20603634965753936
2021,43G7,57.25,17.5,650.8300302277696,6347.9835340685495,586.0502809480776,49.27373991695685,81.29564612532816,flounder_large_cod,0.0062050625430906114,-0.20603634965753936
2021,43G7,57.25,17.5,650.8300302277696,6347.9835340685495,586.0502809480776,49.27373991695685,81.29564612532816,small_cod_large_cod,0.8464453211779538,-0.20603634965753936
2021,43G8,57.25,18.5,711.1353502655455,6350.641654765087,1047.4368990119501,85.02483448001693,84.46185677978751,flounder_small_cod,0.042613116637239545,-0.19033479531405095
2021,43G8,57.25,18.5,711.1353502655455,6350.641654765087,1047.4368990119501,85.02483448001693,84.46185677978751,flounder_large_cod,0.08932473886797387,-0.19033479531405095
2021,43G8,57.25,18.5,711.1353502655455,6350.641654765087,1047.4368990119501,85.02483448001693,84.46185677978751,small_cod_large_cod,0.48466314504850383,-0.19033479531405095
2021,43G9,57.25,19.5,771.4139119504001,6354.186770857168,1716.7737648133423,196.35012312532518,271.002514592754,flounder_small_cod,0.26988592183520355,-0.15998007129297145
2021,43G9,57.25,19.5,771.4139119504001,6354.186770857168,1716.7737648133423,196.35012312532518,271.002514592754,flounder_large_cod,0.09689607761987373,-0.15998007129297145
2021,43G9,57.25,19.5,771.4139119504001,6354.186770857168,1716.7737648133423,196.35012312532518,271.002514592754,small_cod_large_cod,0.26760487044742676,-0.15998007129297145
2021,44G9,57.75,19.5,767.7240881568824,6409.77619173171,735.9491104219587,150.02249756733661,148.47197270652907,flounder_small_cod,0.46350801627183524,-0.19606175377594817
2021,44G9,57.75,19.5,767.7240881568824,6409.77619173171,735.9491104219587,150.02249756733661,148.47197270652907,flounder_large_cod,0.021383373336242517,-0.19606175377594817
2021,44G9,57.75,19.5,767.7240881568824,6409.77619173171,735.9491104219587,150.02249756733661,148.47197270652907,small_cod_large_cod,0.10085635032458296,-0.19606175377594817
2021,45G9,58.25,19.5,764.0137779806957,6465.36732527733,124.44117183156861,48.88268238761975,23.21855974579863,flounder_small_cod,0.07091285959549398,-0.22235847081467688
2021,45G9,58.25,19.5,764.0137779806957,6465.36732527733,124.44117183156861,48.88268238761975,23.21855974579863,flounder_large_cod,0.16479041916167647,-0.22235847081467688
2021,45G9,58.25,19.5,764.0137779806957,6465.36732527733,124.44117183156861,48.88268238761975,23.21855974579863,small_cod_large_cod,0.41058135412974117,-0.22235847081467688
2022,39G3,55.25,13.5,404.648536686412,6123.637379576575,1034.4569266162653,1795.3661417765736,3039.9176369346046,flounder_small_cod,0.0835039858180141,-0.04431063403384872
2022,39G3,55.25,13.5,404.648536686412,6123.637379576575,1034.4569266162653,1795.3661417765736,3039.9176369346046,flounder_large_cod,0.038980734824305974,-0.04431063403384872
2022,39G3,55.25,13.5,404.648536686412,6123.637379576575,1034.4569266162653,1795.3661417765736,3039.9176369346046,small_cod_large_cod,0.04077432632323619,-0.04431063403384872
2022,39G4,55.25,14.5,468.2150505540507,6122.725699647073,1056.247168019906,5087.246831619958,9061.612522099269,flounder_small_cod,0.17176246098187775,0.24867078558274233
2022,39G4,55.25,14.5,468.2150505540507,6122.725699647073,1056.247168019906,5087.246831619958,9061.612522099269,flounder_large_cod,0.007173037240837177,0.24867078558274233
2022,39G4,55.25,14.5,468.2150505540507,6122.725699647073,1056.247168019906,5087.246831619958,9061.612522099269,small_cod_large_cod,0.007566080377321427,0.24867078558274233
2022,40G4,55.75,14.5,468.6152383859203,6178.369028665076,2618.166374817291,1222.1591335844128,3374.542110738477,flounder_small_cod,0.25779913250115116,-0.002095127911902019
2022,40G4,55.75,14.5,468.6152383859203,6178.369028665076,2618.166374817291,1222.1591335844128,3374.542110738477,flounder_large_cod,0.05106823061725352,-0.002095127911902019
2022,40G4,55.75,14.5,468.6152383859203,6178.369028665076,2618.166374817291,1222.1591335844128,3374.542110738477,small_cod_large_cod,0.35789958544449574,-0.002095127911902019
2022,40G5,55.75,15.5,531.3847616140819,6178.369028665076,255.06263338042993,759.2463556907949,1177.7391683291155,flounder_small_cod,0.3073898906696839,-0.15973145468458208
2022,40G5,55.75,15.5,531.3847616140819,6178.369028665076,255.06263338042993,759.2463556907949,1177.7391683291155,flounder_large_cod,0.08455432127822571,-0.15973145468458208
2022,40G5,55.75,15.5,531.3847616140819,6178.369028665076,255.06263338042993,759.2463556907949,1177.7391683291155,small_cod_large_cod,0.2761978638257888,-0.15973145468458208
2022,40G6,55.75,16.5,594.1507863380024,6179.274642839335,2385.9259584713727,1997.2549296704124,8983.378931086363,flounder_small_cod,0.15625930000066135,0.1909697770174326
2022,40G6,55.75,16.5,594.1507863380024,6179.274642839335,2385.9259584713727,1997.2549296704124,8983.378931086363,flounder_large_cod,0.08649450459461616,0.1909697770174326
2022,40G6,55.75,16.5,594.1507863380024,6179.274642839335,2385.9259584713727,1997.2549296704124,8983.378931086363,small_cod_large_cod,0.431795085556109,0.1909697770174326
2022,41G7,56.25,17.5,654.8927390415755,6236.714931948728,427.45131504482754,223.8329639889197,404.58837160813755,flounder_small_cod,0.1412041855986077,-0.19538922315879523
2022,41G7,56.25,17.5,654.8927390415755,6236.714931948728,427.45131504482754,223.8329639889197,404.58837160813755,flounder_large_cod,0.012292430450722591,-0.19538922315879523
2022,41G7,56.25,17.5,654.8927390415755,6236.714931948728,427.45131504482754,223.8329639889197,404.58837160813755,small_cod_large_cod,0.32049943789866764,-0.19538922315879523
2022,43G8,57.25,18.5,711.1353502655455,6350.641654765087,1212.694860193625,53.059250240682616,44.00824671410311,flounder_small_cod,0.23079872083759212,-0.18742114048253292
2022,43G8,57.25,18.5,711.1353502655455,6350.641654765087,1212.694860193625,53.059250240682616,44.00824671410311,flounder_large_cod,0.024511633694164425,-0.18742114048253292
2022,43G8,57.25,18.5,711.1353502655455,6350.641654765087,1212.694860193625,53.059250240682616,44.00824671410311,small_cod_large_cod,0.04176394293125807,-0.18742114048253292
2022,43G9,57.25,19.5,771.4139119504001,6354.186770857168,1266.8395546022548,181.64827764636308,287.1075177409818,flounder_small_cod,0.03681612012621138,-0.17405678420386825
2022,43G9,57.25,19.5,771.4139119504001,6354.186770857168,1266.8395546022548,181.64827764636308,287.1075177409818,flounder_large_cod,0.03207163843316296,-0.17405678420386825
2022,43G9,57.25,19.5,771.4139119504001,6354.186770857168,1266.8395546022548,181.64827764636308,287.1075177409818,small_cod_large_cod,0.14789125386385993,-0.17405678420386825
2022,44G9,57.75,19.5,767.7240881568824,6409.77619173171,2452.23939127784,122.44185490139265,81.80852217955903,flounder_small_cod,0.20014445068614073,-0.14515540429902504
2022,44G9,57.75,19.5,767.7240881568824,6409.77619173171,2452.23939127784,122.44185490139265,81.80852217955903,flounder_large_cod,0.18128009123916367,-0.14515540429902504
2022,44G9,57.75,19.5,767.7240881568824,6409.77619173171,2452.23939127784,122.44185490139265,81.80852217955903,small_cod_large_cod,0.6513371951590343,-0.14515540429902504
